,MMM,AOS,ABT,ABBV,ABMD,ACN,ATVI,ADM,ADBE,AAP,AMD,AES,AFL,A,APD,AKAM,ALK,ALB,ARE,ALGN,ALLE,LNT,ALL,GOOGL,GOOG,MO,AMZN,AMCR,AEE,AAL,AEP,AXP,AIG,AMT,AWK,AMP,ABC,AME,AMGN,APH,ADI,ANSS,ANTM,AON,APA,AAPL,AMAT,APTV,ANET,AJG,AIZ,T,ATO,ADSK,ADP,AZO,AVB,AVY,BKR,BLL,BAC,BBWI,BAX,BDX,BRK-B,BBY,BIO,TECH,BIIB,BLK,BK,BA,BKNG,BWA,BXP,BSX,BMY,AVGO,BR,BRO,BF-B,CHRW,CDNS,CZR,CPB,COF,CAH,KMX,CCL,CARR,CTLT,CAT,CBOE,CBRE,CDW,CE,CNC,CNP,CDAY,CERN
2020-09-30,5.225722842915201e-18,4.597409392444385e-13,1.2990630566057754e-12,1.843533541806386e-12,5.0903947279616e-13,1.453655733468712e-17,2.0277409937086474e-12,2.98064278336445e-13,7.969146810990593e-13,2.454514014446558e-13,2.873336941266534e-12,1.1200340847574937e-17,1.7950959704342156e-17,4.1404900838876945e-13,1.7142469332816263e-17,4.673776576661507e-13,1.639785949443764e-17,7.992508591881026e-18,7.814737564535416e-18,1.6302108420436028e-12,5.867754791009421e-13,5.391291586430116e-18,1.4139665031133847e-12,1.1075957648081509e-17,5.440042761672846e-18,2.869166441205641e-18,3.2848410005210573e-18,2.5562166820227632e-18,4.685694827777612e-14,3.543297859493662e-18,6.870576576716807e-18,8.548817230034101e-15,1.191091751017781e-12,1.2951818657410233e-17,2.1091942934725396e-17,4.2552040377253444e-18,3.8280076942721675e-18,8.119622510140645e-13,2.5606845954319e-18,4.5367985765530343e-13,2.6812311850369907e-18,2.7631600942060362e-17,4.164867892689898e-18,9.037527295762003e-13,1.3075848847116898e-12,4.599202548623441e-18,3.3156030165433565e-18,1.6181784196960482e-12,1.0,1.856707025133679e-18,7.330101860155076e-18,1.6017840826199474e-12,4.380344075929583e-18,1.3009612249933598e-17,9.535523945969347e-18,8.214748003939304e-13,7.112888267598686e-18,2.3562750961863105e-17,4.219901303299274e-17,8.588905668885547e-18,1.4524153233448105e-17,1.0299638459899639e-17,3.888417605036314e-15,4.206981962597068e-15,4.62706599151867e-18,7.863282787724107e-18,5.208984718685184e-13,2.7889717887960106e-13,3.6354823919416257e-13,6.106536281592555e-13,1.2126025163361484e-12,8.404182231136179e-18,1.276756691974133e-12,1.08713308482273e-17,4.383513099959457e-13,9.491207924130505e-13,5.640540402717085e-13,6.081821045791846e-13,1.0091091224084298e-18,7.647635274045327e-18,4.56453698114817e-13,6.885326429658167e-14,1.6556748534690376e-18,8.586442286304681e-18,3.4286944688802595e-14,7.822524288169975e-18,1.2829752324543571e-12,3.8875183332233853e-17,1.2934272405792296e-13,0,2.628421511632308e-13,4.99833579113172e-18,1.296637909099184e-17,5.1749505703577685e-18,2.3878145436935146e-13,4.671258512416023e-13,3.761026387476063e-18,1.5172496819163143e-13,0,5.919345521362496e-18
2020-10-30,1.477011411139867e-12,1.8075799656645213e-17,2.0435873776236403e-18,9.683311330791367e-13,8.458291153082884e-18,1.983751485324224e-17,7.665524157763279e-18,6.291420888055858e-18,9.667423150649012e-13,2.4519479744586785e-12,3.1028804992583325e-12,3.101517975003557e-18,5.063406600927427e-18,2.988732800778675e-12,1.3774285082279599e-14,3.842568592539474e-18,1.4345354180588918e-17,8.387096339256336e-19,2.7231813123944255e-12,4.386378501545179e-12,2.3499370802002733e-13,2.3366746081384404e-12,2.0157393206267175e-13,1.7176510829906857e-18,1.0192711106668236e-13,5.561225366274477e-18,5.185466940140609e-18,3.7359889191194064e-18,1.6390725744664587e-12,3.694711671504905e-18,1.9855739364985547e-12,2.9004955516700913e-12,3.187278877392772e-12,2.3578068080277847e-18,1.9114208877777583e-17,3.7430025246113644e-13,3.3468358715086744e-18,1.1937046312617905e-13,3.6495167886993486e-18,1.2857208973221126e-12,2.256500050057959e-12,2.399049498861469e-12,2.531949615925428e-18,6.2826997992137996e-18,8.62567306016658e-18,1.650472812491106e-17,5.169119919767525e-13,5.455228185945604e-13,1.0,4.525847174264785e-18,2.5972232963771783e-19,3.0624104401798816e-18,5.0577304479792935e-18,3.2130814397655942e-18,1.4497299143904444e-12,1.7489236111956511e-12,2.2988069379585066e-18,2.260520030456065e-18,1.0721975709667195e-17,1.3848566874438812e-18,2.271816569366561e-12,1.995665333011831e-18,4.066354558332e-13,2.9205632540798185e-14,1.2433503348906932e-12,3.922693035017846e-18,2.60619766542376e-12,3.8489152450994646e-18,1.5231902185192582e-18,5.962296308640075e-18,4.748602923995709e-18,6.322150594909665e-13,5.76390773046151e-18,3.8352469980298974e-12,4.567019382684437e-18,2.0405665188808374e-12,2.566307155086372e-18,2.3541889394116163e-12,1.0375838987458065e-12,8.770108402465338e-18,1.325870978880603e-12,9.990090929572123e-19,8.009270247166108e-19,2.8540235615617364e-18,1.3668926249878538e-12,8.340211418197005e-13,3.207864457800687e-13,4.7081205614718786e-18,2.952636536220128e-12,0,2.0767277201564928e-18,1.9832145553331313e-12,1.2155592861004026e-13,8.581091413738862e-13,5.502200403945312e-14,1.3130520128317226e-17,3.051211456756866e-18,2.1245499224712279e-13,0,1.9141589457389297e-17
2020-11-30,0.0,1.0755285551056204e-16,0.0,0.0,0.0,1.3183898417423734e-16,6.765421556309548e-17,0.0,0.0,0.0,0.18286892068704233,0.0,0.0,1.0408340855860843e-17,0.0,3.469446951953614e-18,0.0,0.08261619059823262,0.0,0.08576089052192712,1.474514954580286e-16,7.979727989493313e-17,6.071532165918825e-17,3.642919299551295e-17,0.0,1.0408340855860843e-17,0.0,0.0,0.0,2.7755575615628914e-17,4.5102810375396984e-17,3.469446951953614e-17,0.0,6.938893903907228e-18,0.0,3.122502256758253e-17,5.0306980803327406e-17,0.0,1.214306433183765e-17,0.0,0.0,0.0,0.022629876380244204,3.122502256758253e-17,0.08603992706305098,0.0026873270177071376,2.42861286636753e-17,0.0502192792017032,0.03566786811504028,0.0,0.0,0.0,1.0408340855860843e-16,0.0,0.013851290222847923,0.0,1.0755285551056204e-16,0.0,0.039999698020647644,0.0,7.45931094670027e-17,1.4051260155412137e-16,1.3530843112619095e-16,0.0,0.0,0.006912529205971015,0.0,0.002292087196913116,0.0,0.0,0.0,9.367506770274758e-17,5.204170427930421e-17,1.0408340855860843e-17,1.3010426069826053e-16,2.7755575615628914e-17,1.9081958235744878e-17,1.5612511283791264e-17,0.0028433308743795356,0.0,3.8163916471489756e-17,0.0,0.0,0.20179646071179635,7.806255641895632e-17,0.0,2.7755575615628914e-17,8.673617379884035e-17,0.02713408625121426,0,0.11517759995692997,0.0,8.673617379884035e-17,0.0,0.0,0.019517064902266366,0.021985573072085565,1.5612511283791264e-17,0,2.949029909160572e-17
2020-12-31,2.97647670901322e-17,1.4456848368816844e-16,1.5501704406738434e-12,4.5074778931638705e-18,9.469973081443256e-13,2.0440965635694527e-17,3.075756151387013e-17,4.231655189566482e-17,2.1415067993784966e-12,1.3698959383646916e-12,7.315405066899647e-13,1.0,1.3599994809265659e-12,2.3445886185609415e-17,4.1142835887971235e-17,2.96966929883976e-12,7.367706831825487e-17,4.144919316238168e-17,9.035945803692703e-13,2.1707677017089356e-18,1.462731408656473e-17,6.274067403756231e-17,6.109708817742246e-14,1.1192566705655854e-12,2.623145691107875e-17,1.3810882051221492e-12,1.3477960348094453e-12,7.416833003885525e-13,5.136497721013157e-13,1.184427358972169e-16,9.918965315560112e-13,2.0486743726471107e-17,2.0763892029872972e-17,4.2022981195749545e-17,5.0097511291959266e-17,2.1102184479444777e-13,1.257610787211828e-17,3.206169284106178e-13,2.65128847881324e-13,1.599235808310514e-17,5.6593007398721165e-14,9.056500529260475e-18,9.723651438299359e-13,7.591228629760617e-17,3.174613366480526e-12,1.0626613805802016e-13,5.5185448404223274e-17,3.971701194889101e-17,1.6839286702792997e-17,1.9457316797294652e-13,4.858781270657345e-13,3.9946451995245795e-18,1.5284180046055032e-17,1.2460766632957795e-17,6.146908653178531e-17,7.43257699476027e-18,4.0576889161483415e-13,5.0394530280127135e-17,6.501598851349523e-17,5.271003684472955e-13,8.525773475654028e-18,2.1420552612115307e-14,1.6514098793789568e-17,5.081845418303067e-13,6.959177957463339e-14,3.8788927236886475e-14,5.583106103446446e-13,1.4880741067758337e-17,1.2891971289265773e-17,2.4867724275712007e-17,7.553164901140301e-13,1.6069249935347243e-12,2.3374931943878513e-13,1.248721125338722e-17,1.467675745532289e-17,2.0356384613385033e-17,8.685360133337076e-14,2.8357869498320916e-13,5.829846767045024e-13,3.6681247820074225e-13,5.921761208739413e-17,4.2748304609963544e-18,6.264504438104136e-14,7.276554104104597e-13,2.0695285505706193e-17,2.2064325825135783e-17,1.400550314504783e-12,6.565679173043208e-13,2.0248347736948797e-13,0,8.370264462854011e-13,1.034937043068863e-17,3.0663986376322804e-17,1.6034180506976318e-17,1.2124116591483847e-17,1.2190699491354977e-17,2.1899300429269236e-17,7.084345772616152e-13,0,1.9995106440281404e-13
2021-01-29,4.003741782554471e-15,1.9186041644303486e-15,0.0,1.2663481374630692e-15,0.0,9.648531973383001e-15,0.663404649953942,0.0,8.881784197001252e-16,3.6186331708876196e-15,0.0,0.3077473089065286,7.924216838262055e-15,0.0,0.0,0.0,0.0,6.74807432154978e-16,9.471590178833367e-16,0.0,2.9646424204443633e-15,1.9186041644303486e-15,1.8752360775309285e-15,0.0,0.0,6.401129626354418e-16,2.921274333544943e-15,1.0356299151581538e-15,0.0,2.0573820425084932e-15,0.0,9.159339953157541e-16,0.0,0.0,0.0,0.0,0.0,0.0,9.71445146547012e-16,0.0,1.3825746103535153e-15,0.0,2.5777990853015353e-15,0.0,1.7867651802561113e-15,0.0,0.0,0.0,4.753142324176451e-16,4.166805789296291e-15,0.0,1.9723805921856297e-15,2.0452389781766556e-15,3.2439329000766293e-15,0.0,0.0,9.818534874028728e-16,1.970645868709653e-15,0.0,0.0,0.0,0.0,0.0,2.355754480376504e-15,2.896988204881268e-15,5.4088677980956845e-15,6.210310043996969e-16,1.8145207558717402e-15,0.0,0.0,1.726049858596923e-15,0.0,0.0,4.0592529337857286e-16,0.0,6.036837696399289e-16,9.575673587391975e-16,2.0174834025610267e-15,0.0,4.891920202254596e-16,1.8856444183867893e-15,1.7694179454963432e-16,0.018746425210072873,0.0,0.0,0.010101615929459979,8.604228440844963e-16,0.0,1.2385925618474403e-15,0,0.0,0.0,0.0,0.0,3.481590016285452e-15,5.611830444784971e-15,1.0148132334464322e-15,1.9637069748057456e-15,0,0.0
2021-02-26,0.0,0.0,0.04524595955980369,0.0,4.423544863740858e-16,0.0,0.11854591156601035,2.0816681711721685e-17,0.0,0.0,0.10077976100911025,0.13990569887318108,0.0,0.0,0.0,0.0,4.354155924701786e-16,0.021247771166294404,0.0,0.0,5.377642775528102e-17,5.898059818321144e-17,0.0,9.8879238130678e-17,6.938893903907228e-17,1.3357370765021415e-16,2.5673907444456745e-16,0.0,1.734723475976807e-18,1.1622647289044608e-16,3.2959746043559335e-17,0.0,0.0,0.0,0.10070895972225072,0.0,0.0,0.0,0.0,1.734723475976807e-17,2.42861286636753e-17,0.0,0.0,8.673617379884035e-18,6.74807432154978e-16,4.336808689942018e-17,0.0,1.3877787807814457e-17,0.0,0.0,5.377642775528102e-17,4.5102810375396984e-17,0.0,0.0,0.0,2.949029909160572e-17,0.0,6.071532165918825e-17,0.0,0.0,0.0,9.020562075079397e-17,0.0,0.1222388739896105,8.673617379884035e-18,0.0,9.194034422677078e-17,0.0,0.07867141682331744,6.765421556309548e-17,0.0,1.2663481374630692e-16,2.498001805406602e-16,0.0,1.5785983631388945e-16,2.6020852139652106e-17,0.004403772785419454,1.734723475976807e-18,1.249000902703301e-16,0.0,8.847089727481716e-17,1.43982048506075e-16,1.5612511283791264e-17,0.0,0.0,0.09017688646302754,2.949029909160572e-17,5.724587470723463e-17,7.112366251504909e-17,0,0.17807498804197652,0.0,0.0,2.7755575615628914e-17,5.377642775528102e-17,1.700029006457271e-16,2.2551405187698492e-17,0.0,0,3.2959746043559335e-17
2021-03-31,3.8163916471489756e-17,0.0,0.0,0.0,9.367506770274758e-17,1.734723475976807e-18,0.10204181267075901,0.0,4.163336342344337e-17,0.0,2.7755575615628914e-17,0.030956881496089446,0.0,6.591949208711867e-17,0.0,0.0,2.671474153004283e-16,0.05309688085798866,0.012032884265686102,0.0,7.112366251504909e-17,0.0,0.034087086644739695,0.0,5.898059818321144e-17,2.0816681711721685e-17,1.734723475976807e-17,4.683753385137379e-17,0.0771067694556006,0.0,0.0602712688030212,0.0,0.0,0.047262741988613015,0.08012081004838248,0.0,3.122502256758253e-17,8.673617379884035e-17,0.02577782586204862,3.8163916471489756e-17,1.734723475976807e-18,1.0408340855860843e-17,0.0,0.002867483722857081,2.42861286636753e-16,1.3877787807814457e-17,0.0,0.0,0.10871723010887815,0.035139673256164176,0.0,0.0,0.01688655519645424,3.469446951953614e-18,5.204170427930421e-18,0.0161209453132324,7.632783294297951e-17,0.0021509544867327184,0.0,0.0,0.0,0.0,0.017170782377207736,0.06204117120526961,0.0,5.0306980803327406e-17,0.009966189690506473,6.938893903907228e-18,0.0,0.0,1.734723475976807e-18,3.2959746043559335e-17,0.0,0.0,3.469446951953614e-17,0.0,0.0,0.004267119470154846,0.0,0.0,6.938893903907228e-17,0.0024058337927313793,0.015476061481172986,0.0851498916709813,0.0,0.08457291178961078,5.551115123125783e-17,3.122502256758253e-17,1.214306433183765e-17,0,0.0,0.0,0.0,4.336808689942018e-17,0.0,2.7755575615628914e-17,1.5612511283791264e-17,0.0,0,0.014312234345117782
2021-04-30,0.0,0.0,4.527628272299467e-16,5.811323644522304e-16,0.0,0.0,1.942890293094024e-16,4.510281037539698e-16,5.360295540768334e-16,0.0,2.2724877535296173e-16,0.04271393601483927,0.0,4.458239333260394e-16,4.683753385137379e-16,0.0,0.0,0.25630894052637493,0.0,1.8388068845354155e-16,0.0,1.3530843112619095e-16,2.1163626406917047e-16,0.0,0.0,0.0,2.185751579730777e-16,0.0,0.0,1.8041124150158794e-16,0.0,1.231653667943533e-16,1.8735013540549517e-16,0.0,0.0,3.469446951953614e-18,3.469446951953614e-18,3.469446951953614e-18,0.0,1.0755285551056204e-16,0.0,2.5326962749261384e-16,5.377642775528102e-17,0.0,3.2959746043559335e-16,0.0,0.0,4.198030811863873e-16,0.0,0.005516368533167567,0.0,0.0,0.0,0.0,1.231653667943533e-16,3.7643499428696714e-16,7.28583859910259e-17,0.1689036220211252,4.926614671774132e-16,0.0,0.0,7.771561172376096e-16,1.0928757898653885e-16,0.0,3.0878077872387166e-16,1.6479873021779667e-16,0.0,0.02430184992103508,0.0,0.0,0.0,0.0,2.42861286636753e-17,0.0,0.0,0.04994921710540059,6.938893903907228e-17,0.0,0.0,0.0,1.8561541192951836e-16,0.0,0.0,5.551115123125783e-17,1.3183898417423734e-16,0.4523060658780577,5.273559366969494e-16,0.0,0.0,0,0.0,0.0,0.0,1.717376241217039e-16,0.0,3.677613769070831e-16,8.500145032286355e-17,5.377642775528102e-17,0,0.0
2021-05-31,1.734723475976807e-18,3.5908775952719907e-16,5.0133508455729725e-16,0.00710456621357904,0.0,0.0,0.028936834385939393,8.673617379884035e-18,0.0,1.5612511283791264e-17,0.03934605788477584,0.0,3.2786273695961654e-16,0.0,0.0,0.046526705258910846,0.0,0.15526870921301364,1.734723475976807e-18,0.0,0.0,0.0,0.07198577292773892,1.474514954580286e-16,2.949029909160572e-17,4.215378046623641e-16,0.0,3.174543961037557e-16,0.0,3.382710778154774e-16,0.0,0.0,0.0,0.0,0.0,1.5439038936193583e-16,2.949029909160572e-17,2.949029909160572e-17,0.0,1.5785983631388945e-16,1.6132928326584306e-16,0.0,2.949029909160572e-17,0.0,6.765421556309548e-17,1.1622647289044608e-16,0.0,8.673617379884035e-18,0.0,0.13364867884341064,0.06310712422368635,1.960237527853792e-16,1.3010426069826053e-16,2.949029909160572e-17,1.214306433183765e-17,2.896988204881268e-16,0.0,0.0006994085620115244,0.0,0.0,3.2959746043559335e-17,3.972516759986888e-16,0.0,4.336808689942018e-17,0.002505919266248724,1.196959198423997e-16,0.0,9.540979117872439e-17,0.0,0.0,6.765421556309548e-17,5.0306980803327406e-17,0.0,0.011518481814561367,1.0928757898653885e-16,0.0,4.683753385137379e-17,0.0,1.0234868508263162e-16,0.05087663358928511,0.007941498169603739,1.43982048506075e-16,0.0,0.0,0.0,0.27901318381093637,4.336808689942018e-17,5.377642775528102e-17,0.0,0,5.204170427930421e-18,0.0,5.0306980803327406e-17,0.0,1.2663481374630692e-16,8.673617379884035e-18,2.6020852139652106e-17,1.0234868508263162e-16,0,0.10152042583629808
2021-06-30,1.214306433183765e-17,0.008974075382551764,2.0816681711721685e-17,0.0,0.0,0.01568240958435424,0.0,2.7755575615628914e-17,0.10314467186523112,0.01293557428818062,0.05893769742359392,0.0,6.938893903907228e-18,0.050699824898491716,0.0,0.005373836814924706,1.5612511283791264e-17,0.008399457326490261,0.011233159022028334,0.024249113258033073,0.013276524011977722,3.122502256758253e-17,0.0089640512777805,0.019991121892564447,0.028612122647741406,0.0,0.030670012794070542,3.8163916471489756e-17,0.0,0.0,5.204170427930421e-18,0.03239958611907575,0.0,0.018234311118517796,6.938893903907228e-18,2.0816681711721685e-17,0.0,1.734723475976807e-18,0.0,8.673617379884035e-18,0.03881746868834584,0.0,0.0,1.734723475976807e-18,0.00990672288079749,0.03257311360291174,0.011379836288514866,0.03193349262347542,0.004402030527737736,0.0103457549497237,0.012499831421674254,0.0,1.9081958235744878e-17,0.017697843694905034,0.012986930808579104,0.0,0.010989097949834731,0.030687799971890597,0.0,4.163336342344337e-17,0.0,0.047407612837723795,2.42861286636753e-17,0.0,0.0,3.469446951953614e-18,0.024139137748409763,0.02915243145618103,0.06656354542691804,0.03631984580475795,0.0,0.01603085808793054,0.0,0.0,0.009521062991969023,1.734723475976807e-17,0.0,0.011408096739551213,0.0,0.025098314575599905,8.673617379884035e-18,1.734723475976807e-18,1.734723475976807e-18,0.0,3.9898639947466563e-17,0.020442528533686628,0.0,2.42861286636753e-17,0.0,0,0.0,0.0,0.020026014253969483,0.00995075712851924,0.007942321280785026,0.0,0.0,0.0,0,1.734723475976807e-18
2021-07-30,0.0,0.001518663448092478,0.0,2.949029909160572e-17,0.0,0.0066435673409421985,0.0,3.642919299551295e-17,0.15269396297944884,0.0028829716915350833,0.0648446756795085,0.0,2.6020852139652106e-17,0.06714835508392597,0.0,0.00480051090368822,5.724587470723463e-17,0.0026936737712728144,4.683753385137379e-17,0.014536799935998174,0.00576117149398351,0.0,1.5612511283791264e-17,0.024762546822468937,0.039139544642058,3.2959746043559335e-17,0.03624407791236632,8.673617379884035e-18,0.0,0.0,2.949029909160572e-17,0.040113433811240676,0.0,0.022585888144107676,3.9898639947466563e-17,0.0,8.673617379884035e-18,2.2551405187698492e-17,0.0,0.0,0.04504721423948851,1.734723475976807e-18,5.724587470723463e-17,8.673617379884035e-18,0.0020574878670091643,0.04599673382388828,0.004674130034274839,0.037912474827775954,0.0,5.204170427930421e-18,0.006148175803666189,0.0,8.673617379884035e-18,0.0009036827865733701,0.0024466351073118347,0.0,0.011536694960105408,0.03127578005064483,5.724587470723463e-17,4.336808689942018e-17,0.0,0.057709413192869596,8.673617379884035e-18,5.204170427930421e-18,0.0,8.673617379884035e-18,0.01393917986518587,0.02922309998873493,0.10621409837202216,0.0406144525300175,0.0,0.005244500957702872,0.0,4.683753385137379e-17,0.0028691693298265085,0.0,8.673617379884035e-18,0.007135610263905933,5.204170427930421e-18,0.018812110734553925,0.0,0.0,0.0,1.734723475976807e-18,0.0,0.018476706451242844,0.0,4.336808689942018e-17,0.0,0,0.0,0.0,0.025392805152562155,0.0,0.0,1.734723475976807e-18,0.0,5.204170427930421e-18,0,1.5612511283791264e-17
2021-08-31,6.418476861114186e-16,2.498001805406602e-16,0.0,1.061650767297806e-15,7.73686670285656e-16,3.8163916471489756e-16,0.0,3.5041414214731503e-16,0.4292413830743392,8.569533971325427e-16,0.0,0.0,4.579669976578771e-16,0.29289389946737565,5.447031714567174e-16,0.0,0.0,0.0,4.701100619897147e-16,0.0,2.740863092043355e-16,3.7470027081099033e-16,0.0,6.38378239159465e-16,0.0,0.0,4.336808689942018e-17,0.0,0.0,0.0,5.447031714567174e-16,3.95516952522712e-16,0.0,5.499073418846478e-16,0.0,1.5092094240998222e-16,0.0,0.0,0.0,0.0,0.0,4.440892098500626e-16,6.886852199627924e-16,0.0,1.8735013540549517e-16,0.0,0.0,0.0,0.0,9.280770596475918e-16,0.0,0.0,0.0,0.0,4.388850394221322e-16,0.0,5.93275428784068e-16,1.9949319973733282e-16,0.0,3.694961003830599e-16,0.0,0.0,3.365363543395006e-16,4.787836793695988e-16,1.3357370765021415e-16,5.793976409762536e-16,0.0,0.0,0.20085658129546083,1.491862189340054e-16,0.0,1.1796119636642288e-16,8.951173136040325e-16,4.440892098500626e-16,0.0,0.0,3.8163916471489756e-17,0.0,0.0,0.0,0.0,0.0,0.07700813616282447,0.0,0.0,9.71445146547012e-17,1.3183898417423734e-15,0.0,0.0,0,4.3368086899420177e-16,8.673617379884035e-18,1.97758476261356e-16,0.0,1.0408340855860843e-16,1.2247147740396258e-15,7.476658181460039e-16,0.0,0,0.0
2021-09-30,2.5778266513711373e-11,1.0288235213165475e-14,1.3771223411034864e-11,2.4022694862079563e-15,4.155440219733212e-16,8.156803248740791e-16,8.477744799574836e-11,2.293644025678767e-12,1.0,3.504508754895458e-16,7.073699074216697e-11,5.864535007756928e-13,5.63280746297073e-12,1.4527700090701997e-08,3.211641797347335e-11,1.7795663779419965e-15,3.7870145307584076e-16,1.4025852842909616e-15,1.683475410923624e-11,8.919550570759917e-12,6.023010494190885e-11,1.8728966133868222e-11,3.9740834078922155e-11,3.989317093906179e-11,4.608049879210121e-11,9.949544194501597e-16,7.878361782827159e-11,6.522614817420244e-11,2.6342544319528963e-16,5.091165843309819e-11,4.325875761981575e-11,8.979130074744292e-16,4.975577938871049e-11,3.561261075717843e-11,1.970378886953639e-15,1.6032134702755931e-15,1.2728233834618256e-15,9.429675332831287e-16,1.3384332620945771e-15,8.178446680318905e-16,2.0273900090088487e-15,3.5121546322522953e-15,3.221895558084959e-11,7.820987442423268e-12,1.3489442236446973e-15,3.9493641854963926e-16,9.271537172770111e-16,1.9907110689845713e-15,1.0497374284099229e-11,2.1008742759834447e-15,1.3404754128256774e-11,3.0951607560595047e-15,6.713065184439838e-16,1.6009104451041097e-11,1.3575658668438599e-11,1.6442356913535724e-16,1.938910287365522e-16,3.713637763085848e-16,8.17271611240096e-12,9.37973438475836e-16,9.652108306210974e-17,7.080469760432968e-15,8.353760977243762e-12,3.3908097025103706e-11,7.274051246181801e-11,4.833277877235628e-11,3.030131641869012e-16,3.298978487070487e-16,2.147157043894785e-14,3.634689983876547e-18,1.731690427075735e-15,6.446341257790923e-16,2.048480252942191e-11,5.748569975547622e-11,2.195047275070838e-15,8.70895289511845e-12,7.038034706129061e-11,1.955799762588527e-16,2.1312196147498333e-11,3.0788649980704253e-15,1.9677192867720134e-16,7.373981539096925e-11,1.849134006819139e-12,1.1457489940924509e-11,5.523897803392117e-16,3.400700675182214e-11,2.634933723414645e-11,2.2878940325314308e-12,2.3857138079299923e-11,0,3.721716699758693e-12,1.3782846646705857e-11,1.7303519583909896e-15,3.940494967954287e-12,7.836829159235617e-17,8.097237486894045e-15,3.4432221749346874e-15,1.2878238977460488e-10,0,1.5025480883818504e-10
2021-10-29,9.439505538255368e-18,1.2321869204037007e-12,4.7754011355905055e-12,1.2334985865797179e-12,1.5615380523681376e-12,3.402543657976978e-12,7.023682879691486e-17,8.123317914850912e-13,1.2593013974181705e-16,4.070705781617012e-12,2.9347615642757774e-13,2.3510653894375318e-17,6.016103245361815e-14,1.0,4.1699687205041424e-12,8.519104102197676e-13,2.5469955782266915e-17,1.8039477645603663e-13,5.010520372969066e-13,1.2481760610381095e-12,1.5220837497386596e-16,2.2552427572017477e-17,2.962613683413356e-17,1.2175204476130935e-12,4.298631065564728e-13,6.201546868868417e-13,2.0747211260249985e-12,3.8364401817318304e-17,2.0070471717640703e-12,1.887755643036455e-14,5.639888687131699e-13,1.9917255549782944e-13,2.5295237508038746e-17,1.6957104281731237e-17,2.6857258056785516e-17,1.7161590295551046e-12,1.9412554747669523e-12,4.257366268447641e-13,8.876269507419417e-13,5.717850627145533e-18,3.0641846592679474e-17,8.69964132567837e-13,7.710295611010199e-13,7.797439744250885e-18,1.3698459891522322e-17,6.07439713150976e-17,2.115485629457787e-17,7.607403865528395e-14,1.7806932180878983e-17,2.152461830229202e-17,1.0842780927130408e-13,7.990866851976784e-17,9.276403081576149e-17,2.5129819941829665e-17,7.988128699614624e-13,7.608914829396381e-13,9.978073290810873e-18,4.488881741231525e-17,6.955863710779253e-13,1.843378244188698e-17,1.1224404045486587e-17,1.918655014906012e-17,2.2716543324251547e-13,6.28487747000117e-14,1.1595037567533336e-13,2.2995613503154276e-12,4.4270698037844225e-17,1.2618651440715382e-17,6.624753661975844e-18,6.352920999697522e-17,4.668591196348057e-18,1.741767921767954e-12,7.760306545416252e-18,1.429512729876972e-17,3.6244695580833006e-17,5.247752098075915e-17,1.3447904816048086e-12,5.58834575534139e-18,1.7821666882719594e-12,1.5770110505494256e-12,6.005178541527714e-13,9.367188748990264e-13,1.7606550502692876e-17,1.6033251345107739e-13,7.456592998676858e-13,8.994394839641705e-18,6.571437998375901e-13,8.263051729087879e-18,3.6401468469553457e-17,0,1.6722603981396455e-17,5.837791802422505e-18,1.7092112221463447e-13,1.2298951259387523e-12,2.609532833317702e-13,7.982487609877271e-17,2.5905795045893256e-17,1.1081357786017941e-16,0,4.333108724033382e-17
